,vidid,title,tmblink,views,channelName,channelSubs,channelTotalViews
669,IBrL8J95Dhs,Fauci pivots? Why would this happen?,https://i.ytimg.com/vi/IBrL8J95Dhs/hqdefault.jpg,6321,Vejon Health,91100,9280910
670,Cr7fYffMI-s,Divide and conquer through COVID-19,https://i.ytimg.com/vi/Cr7fYffMI-s/hqdefault.jpg,5187,Vejon Health,91100,9280910
671,eFsEsivhf2c,Dr Leo Galland (USA) shares his long Covid research on gut microbiome changes,https://i.ytimg.com/vi/eFsEsivhf2c/hqdefault.jpg,4119,Vejon Health,91100,9280910
672,Z1o7f0vnKCY,How could High dose steroids fail in severe COVID-19? Conflict of Interest?,https://i.ytimg.com/vi/Z1o7f0vnKCY/hqdefault.jpg,3543,Vejon Health,91100,9280910
673,WZBnoVVBay8,Don't Look UP! - How the movie relates to COVID-19 with Dr Philip McMillan,https://i.ytimg.com/vi/WZBnoVVBay8/hqdefault.jpg,2875,Vejon Health,91100,9280910
674,z0Qdsm7XT-s,The Italian (Health) Job - Doctors Federation for the World (DFW) discussion,https://i.ytimg.com/vi/z0Qdsm7XT-s/hqdefault.jpg,2093,Vejon Health,91100,9280910
675,IumK8vXH25M,Can COVID vaccines increase sperm count??? The new Viagra???,https://i.ytimg.com/vi/IumK8vXH25M/hqdefault.jpg,1716,Vejon Health,91100,9280910
676,-Ux9P9XctZc,"Breakthrough concept for the delivery of Nasal vaccines - Neosinus, Don Turner",https://i.ytimg.com/vi/-Ux9P9XctZc/hqdefault.jpg,1283,Vejon Health,91100,9280910
677,Pl1fb_itvNo,COVID-19 - Theory of autoimmunity to ACE2,https://i.ytimg.com/vi/Pl1fb_itvNo/hqdefault.jpg,580,Vejon Health,91100,9280910
678,F402YMqrrHE,Can dementia be reversed?,https://i.ytimg.com/vi/F402YMqrrHE/hqdefault.jpg,223,Vejon Health,91100,9280910
679,rSDpBWTJMUw,Please do not forget me,https://i.ytimg.com/vi/rSDpBWTJMUw/hqdefault.jpg,26,Vejon Health,91100,9280910
680,y6ipdGIpaag,"What's GUARANTEED TO HAPPEN around March 7th, 2023 ⚡ Energy Forecast from a Geophysicist",https://i.ytimg.com/vi/y6ipdGIpaag/hqdefault.jpg,457541,Stefan Burns,44500,2167071
681,sf8RkqPVxAk,ONE-TWO PUNCH Geomagnetic Storm headed to Earth 👊,https://i.ytimg.com/vi/sf8RkqPVxAk/hqdefault.jpg,59157,Stefan Burns,44500,2167071
682,EG1uD75LPaM,Earth's energy/frequency changes after extreme Space Weather ⚡,https://i.ytimg.com/vi/EG1uD75LPaM/hqdefault.jpg,27773,Stefan Burns,44500,2167071
683,wkdHH_OmQq8,Geomagnetic storms + Planetary Geometry = We're about to find out,https://i.ytimg.com/vi/wkdHH_OmQq8/hqdefault.jpg,21895,Stefan Burns,44500,2167071
684,7MA-oTm0uZo,Schumann Resonances ARE RISING in 2023 📈⚡ FULL BREAKDOWN,https://i.ytimg.com/vi/7MA-oTm0uZo/hqdefault.jpg,16596,Stefan Burns,44500,2167071
685,svkxbBWs7nM,Do You Know about the Schumann Resonances?,https://i.ytimg.com/vi/svkxbBWs7nM/hqdefault.jpg,12143,Stefan Burns,44500,2167071
686,DqnsKjq9AHI,Is CERN Spiking the Schumann Resonances?,https://i.ytimg.com/vi/DqnsKjq9AHI/hqdefault.jpg,9735,Stefan Burns,44500,2167071
687,VpnxLg97BAE,GUT HEALTH and ELECTROMAGNETIC FIELDS - begin healing today,https://i.ytimg.com/vi/VpnxLg97BAE/hqdefault.jpg,7702,Stefan Burns,44500,2167071
688,fgPAykrtWjY,Solar Cycle 25 Predictions and 2022 Review,https://i.ytimg.com/vi/fgPAykrtWjY/hqdefault.jpg,5555,Stefan Burns,44500,2167071
689,e_c5clc4pwI,M7.0 EARTHQUAKE ENERGY OUTBURST Papua New Guinea April 2nd 2023 ⚡,https://i.ytimg.com/vi/e_c5clc4pwI/hqdefault.jpg,4950,Stefan Burns,44500,2167071
690,jRL0DiS1QtI,The infinite green onion hack 😲,https://i.ytimg.com/vi/jRL0DiS1QtI/hqdefault.jpg,4227,Stefan Burns,44500,2167071
691,SJbij2-_GdY,Grounding is not ONLY about Electrons!,https://i.ytimg.com/vi/SJbij2-_GdY/hqdefault.jpg,3357,Stefan Burns,44500,2167071
692,g-v15tYdaHA,DEEP BLUE 🌌 Schumann Frequency Increases EOY2022,https://i.ytimg.com/vi/g-v15tYdaHA/hqdefault.jpg,2960,Stefan Burns,44500,2167071
693,AVxCAPrijeI,Electron-Photon physics and our energetic environment 📡,https://i.ytimg.com/vi/AVxCAPrijeI/hqdefault.jpg,2662,Stefan Burns,44500,2167071
694,w8HlyvA8iv0,Basic GPR Data Processing using Geolitix,https://i.ytimg.com/vi/w8HlyvA8iv0/hqdefault.jpg,2251,Stefan Burns,44500,2167071
695,43PkgDKRq5Y,Using Cannabis for Creativity and Neuroplasticity,https://i.ytimg.com/vi/43PkgDKRq5Y/hqdefault.jpg,1790,Stefan Burns,44500,2167071
696,jvxiGUmux5A,"YOGA for Circulating and Balancing Energy | Mudras, Fascia, and Ojas",https://i.ytimg.com/vi/jvxiGUmux5A/hqdefault.jpg,1380,Stefan Burns,44500,2167071
697,ZWmQS98ua4M,Every Schumann Resonances Increase is Unique,https://i.ytimg.com/vi/ZWmQS98ua4M/hqdefault.jpg,1160,Stefan Burns,44500,2167071
698,wDO-Wl4Ui4c,How Solar Magnetism is Disrupting Earth's Climate,https://i.ytimg.com/vi/wDO-Wl4Ui4c/hqdefault.jpg,668,Stefan Burns,44500,2167071
699,Azzpz8FGuAI,3D GPR Work Portfolio - Stefan Burns,https://i.ytimg.com/vi/Azzpz8FGuAI/hqdefault.jpg,228,Stefan Burns,44500,2167071
700,ViAb3vYIh_8,The Damage To Stage 0 After Starship’s First Launch,https://i.ytimg.com/vi/ViAb3vYIh_8/hqdefault.jpg,638205,TheSpaceBucket,21500,5759244
701,2I8AhOJauZ4,What Progress Is The First Commercial Space Station Making?,https://i.ytimg.com/vi/2I8AhOJauZ4/hqdefault.jpg,21922,TheSpaceBucket,21500,5759244
702,D8lwB1owyhI,Will SpaceX Add A Water Deluge System To Prevent Pad Damage?,https://i.ytimg.com/vi/D8lwB1owyhI/hqdefault.jpg,11268,TheSpaceBucket,21500,5759244
703,TpJ2k932EMY,Rocket Lab Scraps The Helicopter Recovery Method,https://i.ytimg.com/vi/TpJ2k932EMY/hqdefault.jpg,8499,TheSpaceBucket,21500,5759244
704,XOVOd2EDM3U,A Closer Look At Blue Origin’s Next Generation BE-4 Engine,https://i.ytimg.com/vi/XOVOd2EDM3U/hqdefault.jpg,6584,TheSpaceBucket,21500,5759244
705,i20-C6NYJL8,Is Dream Chaser’s Heat Shield Any Better Than The Space Shuttles?,https://i.ytimg.com/vi/i20-C6NYJL8/hqdefault.jpg,5529,TheSpaceBucket,21500,5759244
706,xzaxZz0XLvQ,ULA’s Updated Plan To Make Vulcan Competitive,https://i.ytimg.com/vi/xzaxZz0XLvQ/hqdefault.jpg,4709,TheSpaceBucket,21500,5759244
707,RGba24QLjXM,ULA Is Almost Done Fixing Vulcan's Upper Stage,https://i.ytimg.com/vi/RGba24QLjXM/hqdefault.jpg,3965,TheSpaceBucket,21500,5759244
708,DXQ2EgcBFvY,What Is Sierra Space & Why Is It Important?,https://i.ytimg.com/vi/DXQ2EgcBFvY/hqdefault.jpg,3331,TheSpaceBucket,21500,5759244
709,g5DdLJE3Sgs,Rocket Lab Just Announced The First LC-2 Launch From The United States,https://i.ytimg.com/vi/g5DdLJE3Sgs/hqdefault.jpg,2810,TheSpaceBucket,21500,5759244
710,bOZx9WZAX2I,Rocket Lab Just Revealed Its Next Catch Attempt Will Be Tomorrow,https://i.ytimg.com/vi/bOZx9WZAX2I/hqdefault.jpg,2471,TheSpaceBucket,21500,5759244
711,PjDbEu69Oio,Important Upcoming Launches You Should Keep An Eye On,https://i.ytimg.com/vi/PjDbEu69Oio/hqdefault.jpg,1956,TheSpaceBucket,21500,5759244
712,HzR-7KCJD0k,A Closer Look At SpaceX's Oil Rig Progress & Plans,https://i.ytimg.com/vi/HzR-7KCJD0k/hqdefault.jpg,1435,TheSpaceBucket,21500,5759244
713,nivPEp0aLts,Why Rocket Lab's LC-2 Went 3 Years Without A Single Launch,https://i.ytimg.com/vi/nivPEp0aLts/hqdefault.jpg,1087,TheSpaceBucket,21500,5759244
714,itcwKKvNzd0,"NASA's Progress On SLS, CAPSTONE Communications, & More",https://i.ytimg.com/vi/itcwKKvNzd0/hqdefault.jpg,749,TheSpaceBucket,21500,5759244
715,1zMCEEdTuW0,What Exactly Went Wrong With Blue Origin’s Human Landing System,https://i.ytimg.com/vi/1zMCEEdTuW0/hqdefault.jpg,525,TheSpaceBucket,21500,5759244
716,LjVu3Hxg_bo,The Space Launch System Just Left LC-39B For Repairs,https://i.ytimg.com/vi/LjVu3Hxg_bo/hqdefault.jpg,343,TheSpaceBucket,21500,5759244
717,TI3Ew5rM8Ss,"Webb’s Continued Progress, Schedule, Future Milestones & More",https://i.ytimg.com/vi/TI3Ew5rM8Ss/hqdefault.jpg,208,TheSpaceBucket,21500,5759244
718,nYNyI8F9n6M,Why NASA Is So Much Slower Than Private Space Companies,https://i.ytimg.com/vi/nYNyI8F9n6M/hqdefault.jpg,80,TheSpaceBucket,21500,5759244
719,MJQhoaz3Rs8,Why Elon Wants To Build 100 Starships A Year,https://i.ytimg.com/vi/MJQhoaz3Rs8/hqdefault.jpg,15,TheSpaceBucket,21500,5759244
720,lu0_lTXHICs,Ionospheric Heaters - How HAARP really works,https://i.ytimg.com/vi/lu0_lTXHICs/hqdefault.jpg,171677,ClimateViewer,29800,2044869
721,6-V0tqHjwHE,Ten Technologies to Own the Weather Today!,https://i.ytimg.com/vi/6-V0tqHjwHE/hqdefault.jpg,9018,ClimateViewer,29800,2044869
722,jHJgV6JQVd0,"Scientists Claim Contrails are ""Accidental Geoengineering""",https://i.ytimg.com/vi/jHJgV6JQVd0/hqdefault.jpg,6470,ClimateViewer,29800,2044869
723,Cv7S1VHT2Aw,"ClimateViewer 3D Tutorial - Live Earthquakes, Volcanoes, Fires, Satellites, and More!",https://i.ytimg.com/vi/Cv7S1VHT2Aw/hqdefault.jpg,5149,ClimateViewer,29800,2044869
724,zxFhSk620dw,Jim Lee versus the EPA on Chemtrails,https://i.ytimg.com/vi/zxFhSk620dw/hqdefault.jpg,4353,ClimateViewer,29800,2044869
725,Xj0QFqA0vJw,RFK Jr. and Dane Wigington REACTION,https://i.ytimg.com/vi/Xj0QFqA0vJw/hqdefault.jpg,3792,ClimateViewer,29800,2044869
726,JA0tzdvWGoY,Geoengineering May Cause World War 3,https://i.ytimg.com/vi/JA0tzdvWGoY/hqdefault.jpg,3336,ClimateViewer,29800,2044869
727,Gy7ah9UAyNc,Billionaires Will Kill You Before Global Warming Can,https://i.ytimg.com/vi/Gy7ah9UAyNc/hqdefault.jpg,3092,ClimateViewer,29800,2044869
728,Vt5sLhbHC3E,5G vs Airlines & NeoCoV,https://i.ytimg.com/vi/Vt5sLhbHC3E/hqdefault.jpg,2768,ClimateViewer,29800,2044869
729,n9bU7voMZRg,The History of Ground-based Cloud Seeding Generators,https://i.ytimg.com/vi/n9bU7voMZRg/hqdefault.jpg,2563,ClimateViewer,29800,2044869
730,ADj9VoMVD7E,"Twitter, Vanguard, BlackRock & Censorship",https://i.ytimg.com/vi/ADj9VoMVD7E/hqdefault.jpg,2361,ClimateViewer,29800,2044869
731,0te8JEBYhVo,UN Geoengineering Research: One Atmosphere!,https://i.ytimg.com/vi/0te8JEBYhVo/hqdefault.jpg,2117,ClimateViewer,29800,2044869
732,JMYQKHb2ToA,22nd Conference on Planned and Inadvertent Weather Modification,https://i.ytimg.com/vi/JMYQKHb2ToA/hqdefault.jpg,1901,ClimateViewer,29800,2044869
733,Auj3js86QbU,Summer Vacation is Almost Over,https://i.ytimg.com/vi/Auj3js86QbU/hqdefault.jpg,1670,ClimateViewer,29800,2044869
734,KDgMaIZsrmk,Vapor Trails 1948-1970 #CirrusCloudsMatter,https://i.ytimg.com/vi/KDgMaIZsrmk/hqdefault.jpg,1546,ClimateViewer,29800,2044869
735,iXRV6mcZUbc,MIT Doctor Questions Official HAARP Narrative,https://i.ytimg.com/vi/iXRV6mcZUbc/hqdefault.jpg,1386,ClimateViewer,29800,2044869
736,dc6c6oWWr4U,HUGE Update to ClimateViewer Maps Coming Soon!,https://i.ytimg.com/vi/dc6c6oWWr4U/hqdefault.jpg,1191,ClimateViewer,29800,2044869
737,v-_tEWCytwk,"Google Hangouts Sniping & YouTube Livestream Hijack, Channel Takedowns, and SJW Shenanigans",https://i.ytimg.com/vi/v-_tEWCytwk/hqdefault.jpg,963,ClimateViewer,29800,2044869
738,RDBXTq-ah6o,Simulation results of unintentional aircraft-induced cloud clearing,https://i.ytimg.com/vi/RDBXTq-ah6o/hqdefault.jpg,722,ClimateViewer,29800,2044869
739,t649YjYzpiY,Climate Viewer News new show coming this Summer!,https://i.ytimg.com/vi/t649YjYzpiY/hqdefault.jpg,210,ClimateViewer,29800,2044869
740,n1fVyW3WNOI,"2006 Nissan Murano In-Depth Review At 100,000 miles",https://i.ytimg.com/vi/n1fVyW3WNOI/hqdefault.jpg,303807,BBISHOPPCM's World,20800,10474358
741,UNsn7dt8QOM,Adding Touchscreen Functionality to The Windows 98 PC,https://i.ytimg.com/vi/UNsn7dt8QOM/hqdefault.jpg,29506,BBISHOPPCM's World,20800,10474358
742,WD3ZFJbKIp0,I Got A 2004 iBook G4 in EXCELLENT condition!,https://i.ytimg.com/vi/WD3ZFJbKIp0/hqdefault.jpg,18182,BBISHOPPCM's World,20800,10474358
743,GFx-tVM7orM,The Windows 98 Gaming PC Is Back!,https://i.ytimg.com/vi/GFx-tVM7orM/hqdefault.jpg,13365,BBISHOPPCM's World,20800,10474358
744,FPnvxZQH2UM,Dell Inspiron 7000,https://i.ytimg.com/vi/FPnvxZQH2UM/hqdefault.jpg,10588,BBISHOPPCM's World,20800,10474358
745,Zlyh5AaJm7E,Creative Labs Sound Blaster 8-Bit Demonstration,https://i.ytimg.com/vi/Zlyh5AaJm7E/hqdefault.jpg,8410,BBISHOPPCM's World,20800,10474358
746,oIYaeOiYbSg,Putting the 1918 GE to work!,https://i.ytimg.com/vi/oIYaeOiYbSg/hqdefault.jpg,6934,BBISHOPPCM's World,20800,10474358
747,gQMkEtz9VH0,Gateway E2000 Series SFF ATX Desktop,https://i.ytimg.com/vi/gQMkEtz9VH0/hqdefault.jpg,5687,BBISHOPPCM's World,20800,10474358
748,YrFZBUh3JJY,NEC Versa V50 Part 2 of 2,https://i.ytimg.com/vi/YrFZBUh3JJY/hqdefault.jpg,4603,BBISHOPPCM's World,20800,10474358
749,xFokmFIUYWY,My ENTIRE Macintosh Laptop Collection as of 2/24/18,https://i.ytimg.com/vi/xFokmFIUYWY/hqdefault.jpg,3688,BBISHOPPCM's World,20800,10474358
750,x1Idh2fnWTQ,Build Your Own Jackintosh,https://i.ytimg.com/vi/x1Idh2fnWTQ/hqdefault.jpg,3103,BBISHOPPCM's World,20800,10474358
751,V3rROM6xcVo,"1973 Kodak Moviedeck 455 Revisit with ""Hell Drivers.""",https://i.ytimg.com/vi/V3rROM6xcVo/hqdefault.jpg,2544,BBISHOPPCM's World,20800,10474358
752,fXFLC-X8-F0,1999 Gateway GP7-600 Gets Some Cool Retro Peripherals!,https://i.ytimg.com/vi/fXFLC-X8-F0/hqdefault.jpg,2100,BBISHOPPCM's World,20800,10474358
753,eb9DhCLtaRY,When To Replace A Dishwasher,https://i.ytimg.com/vi/eb9DhCLtaRY/hqdefault.jpg,1740,BBISHOPPCM's World,20800,10474358
754,O9DfaHXqdBA,A Royal Shame,https://i.ytimg.com/vi/O9DfaHXqdBA/hqdefault.jpg,1404,BBISHOPPCM's World,20800,10474358
755,OQKt6HMKhIk,Citizen GSX-140 / Tandy DMP-250 Color Dot Matrix Printer - Four Color Ribbon HACK!,https://i.ytimg.com/vi/OQKt6HMKhIk/hqdefault.jpg,1174,BBISHOPPCM's World,20800,10474358
756,eJ9QlDtSQAg,Extreme Staircase Makeover - Basement Edition,https://i.ytimg.com/vi/eJ9QlDtSQAg/hqdefault.jpg,961,BBISHOPPCM's World,20800,10474358
757,-ibzG8cJQH4,About My NA/NB Miata Stereo Repair Service,https://i.ytimg.com/vi/-ibzG8cJQH4/hqdefault.jpg,755,BBISHOPPCM's World,20800,10474358
758,DS0a5x84Pyo,NA Mazda Miata Radio Removal Tips,https://i.ytimg.com/vi/DS0a5x84Pyo/hqdefault.jpg,522,BBISHOPPCM's World,20800,10474358
759,GrcXvZpIR8Q,1994 Miata - Minor Dash Repairs,https://i.ytimg.com/vi/GrcXvZpIR8Q/hqdefault.jpg,254,BBISHOPPCM's World,20800,10474358
760,FlMDvsRJPj4,Samsung Galaxy J7 2017 Review!,https://i.ytimg.com/vi/FlMDvsRJPj4/hqdefault.jpg,405077,Tech Titan,30500,8785804
761,ivYJDxXUfaY,Best Budget iPhone in 2018!,https://i.ytimg.com/vi/ivYJDxXUfaY/hqdefault.jpg,75270,Tech Titan,30500,8785804
762,m5f-YROJunk,LG K51 Unboxing & Impressions!,https://i.ytimg.com/vi/m5f-YROJunk/hqdefault.jpg,42714,Tech Titan,30500,8785804
763,Uz66ptmjptg,The Best Looking $80 Phone BLU Grand XL FULL Review!,https://i.ytimg.com/vi/Uz66ptmjptg/hqdefault.jpg,27874,Tech Titan,30500,8785804
764,u9sPLc07E60,OnePlus Nord N200 5G Exclusive Unboxing & Impressions!,https://i.ytimg.com/vi/u9sPLc07E60/hqdefault.jpg,19084,Tech Titan,30500,8785804
765,ENzKTuQpAlo,LG Stylo 5X Unboxing and Impressions!,https://i.ytimg.com/vi/ENzKTuQpAlo/hqdefault.jpg,14083,Tech Titan,30500,8785804
766,vFMLr6gcvOY,Samsung Galaxy A01 Unboxing & Impressions!,https://i.ytimg.com/vi/vFMLr6gcvOY/hqdefault.jpg,11149,Tech Titan,30500,8785804
767,xsVkL25lcSw,Best Phone Under $100: LG K20 Plus Unboxing!,https://i.ytimg.com/vi/xsVkL25lcSw/hqdefault.jpg,7719,Tech Titan,30500,8785804
768,FGMBtEx4bxc,The All NEW Samsung Galaxy A13 5G Unboxing & Thoughts,https://i.ytimg.com/vi/FGMBtEx4bxc/hqdefault.jpg,5913,Tech Titan,30500,8785804
769,lwaGO_0fXrw,Samsung Galaxy A20 Performance Test: Fast Phone For a $160!,https://i.ytimg.com/vi/lwaGO_0fXrw/hqdefault.jpg,4280,Tech Titan,30500,8785804
770,UyMonxEQLNc,Samsung Galaxy A54 5G What I like about the phone 3 months later?!,https://i.ytimg.com/vi/UyMonxEQLNc/hqdefault.jpg,3136,Tech Titan,30500,8785804
771,3jaN-_wMjTk,Flagship VS Budget: Google Pixel 3 VS Samsung Galaxy J7 Refine!,https://i.ytimg.com/vi/3jaN-_wMjTk/hqdefault.jpg,1873,Tech Titan,30500,8785804
772,WyimXEN6Kbw,Never would’ve thought Apple would do this *repair your iPhone at home*,https://i.ytimg.com/vi/WyimXEN6Kbw/hqdefault.jpg,1193,Tech Titan,30500,8785804
773,oyPpjYPnW2E,One Plus Nord N200 5G 3 Months Review: Almost Complete!,https://i.ytimg.com/vi/oyPpjYPnW2E/hqdefault.jpg,782,Tech Titan,30500,8785804
774,qcTnSjLj1Vs,The best Android Cmaera under $400,https://i.ytimg.com/vi/qcTnSjLj1Vs/hqdefault.jpg,535,Tech Titan,30500,8785804
775,F87sOW0v1RQ,Samsung Galaxy A53 Unboxing & Impressions!,https://i.ytimg.com/vi/F87sOW0v1RQ/hqdefault.jpg,327,Tech Titan,30500,8785804
776,7L4JdhXPIVA,Canon Vixia HF R500 Camera Test!,https://i.ytimg.com/vi/7L4JdhXPIVA/hqdefault.jpg,236,Tech Titan,30500,8785804
777,UrkYu5xjt3s,iPhone 13 Unboxing & Impressions: Different but not really!,https://i.ytimg.com/vi/UrkYu5xjt3s/hqdefault.jpg,127,Tech Titan,30500,8785804
778,Vac8ZXpG9hs,OnePlus 9 PRO: Main Features!,https://i.ytimg.com/vi/Vac8ZXpG9hs/hqdefault.jpg,72,Tech Titan,30500,8785804
779,qTtAkBMvGDI,Amazon Prime Air Gimmick or Not?!,https://i.ytimg.com/vi/qTtAkBMvGDI/hqdefault.jpg,16,Tech Titan,30500,8785804
780,MKzzJ45_rtM,Linus Tech Tips Drama just got SO MUCH WORSE! #ltt,https://i.ytimg.com/vi/MKzzJ45_rtM/hqdefault.jpg,86873,iCaveDave,11900,3016188
781,2rBZ2dn7kYQ,The MacBook Pro NOTCH is BROKEN… but HERE’S the FIX,https://i.ytimg.com/vi/2rBZ2dn7kYQ/hqdefault.jpg,11879,iCaveDave,11900,3016188
782,Xpii2YGZsQQ,TMI on the ESR Rebound Pencil Case for iPad Air 4,https://i.ytimg.com/vi/Xpii2YGZsQQ/hqdefault.jpg,8441,iCaveDave,11900,3016188
783,zhuAZ7kriZI,Big iMac Pro M1 Max in Spring 2022 says 100% ACCURATE leaker!,https://i.ytimg.com/vi/zhuAZ7kriZI/hqdefault.jpg,6201,iCaveDave,11900,3016188
784,ATDK6-8oa_k,Apple M1X GPU Vs AMD & Nvidia! MacBook Pro POWER!,https://i.ytimg.com/vi/ATDK6-8oa_k/hqdefault.jpg,4686,iCaveDave,11900,3016188
785,sVHTuiSz-Jc,"MacBook Air 15"" M3 | Am I losing my MIND? You decide",https://i.ytimg.com/vi/sVHTuiSz-Jc/hqdefault.jpg,3959,iCaveDave,11900,3016188
786,fAYzOvDZVKs,"No October Apple Event?? MacBook Pro, Mac mini & iPad Pro M2",https://i.ytimg.com/vi/fAYzOvDZVKs/hqdefault.jpg,3497,iCaveDave,11900,3016188
787,GNAeSmhhG5I,Apple Reality Headset CONFIRMED for WWDC? NEW Leaks!,https://i.ytimg.com/vi/GNAeSmhhG5I/hqdefault.jpg,3031,iCaveDave,11900,3016188
788,9qerDEToPso,What will M2 Max MacBook Pro performance look like?,https://i.ytimg.com/vi/9qerDEToPso/hqdefault.jpg,2643,iCaveDave,11900,3016188
789,jFlYqNh3HEc,Apple's Most Confused Product Release,https://i.ytimg.com/vi/jFlYqNh3HEc/hqdefault.jpg,2322,iCaveDave,11900,3016188
790,gTYMyA2vdgU,"The awesome FUTURE of APPLE TV, Plus the TRUTH about USB-C iPhones!",https://i.ytimg.com/vi/gTYMyA2vdgU/hqdefault.jpg,2086,iCaveDave,11900,3016188
791,yvAq9JWHYaA,Apple Battersea Power Station Grand Opening London,https://i.ytimg.com/vi/yvAq9JWHYaA/hqdefault.jpg,1849,iCaveDave,11900,3016188
792,dNuAXd3ODqg,6½ Ways APPLE SILICON ARM will blow away Intel Macs,https://i.ytimg.com/vi/dNuAXd3ODqg/hqdefault.jpg,1534,iCaveDave,11900,3016188
793,NwITUDvWns8,iPhone Powered MacBooks? Apple's BUDGET Solution!,https://i.ytimg.com/vi/NwITUDvWns8/hqdefault.jpg,1264,iCaveDave,11900,3016188
794,rH3o75sWK90,1 Week from the Apple Event announcement? Let's Discuss! + Channel Changes?,https://i.ytimg.com/vi/rH3o75sWK90/hqdefault.jpg,1029,iCaveDave,11900,3016188
795,0SRN0vHABZk,Mac BATTLESTATION Review! We CAN RGB TOO!,https://i.ytimg.com/vi/0SRN0vHABZk/hqdefault.jpg,796,iCaveDave,11900,3016188
796,SixyCyIHRaQ,"Apple Fitness Plus, iOS 14.3 & Broken YouTube (& Google) Yesterday",https://i.ytimg.com/vi/SixyCyIHRaQ/hqdefault.jpg,638,iCaveDave,11900,3016188
797,jLkRIyQcZ24,How will AirTags Work?,https://i.ytimg.com/vi/jLkRIyQcZ24/hqdefault.jpg,463,iCaveDave,11900,3016188
798,Nv5LwLGQVpY,I Appreciate YOU. Happy Thanksgiving from the iCave,https://i.ytimg.com/vi/Nv5LwLGQVpY/hqdefault.jpg,280,iCaveDave,11900,3016188
799,HQRAZH8W-wM,COD Mobile Juggernaut Win on iPad (Call of Duty Mobile),https://i.ytimg.com/vi/HQRAZH8W-wM/hqdefault.jpg,39,iCaveDave,11900,3016188
800,YbM_oUDfalk,Data Science Changed 🚨,https://i.ytimg.com/vi/YbM_oUDfalk/hqdefault.jpg,50746,DecisionForest,17400,1403935
801,ED5vHa3fE1Q,How To Read Files From Google Cloud Storage  ✅ GCP Tutorial,https://i.ytimg.com/vi/ED5vHa3fE1Q/hqdefault.jpg,17151,DecisionForest,17400,1403935
802,p_i6wSCETg4,Don’t Become a Data Analyst 💀📊,https://i.ytimg.com/vi/p_i6wSCETg4/hqdefault.jpg,8316,DecisionForest,17400,1403935
803,4RE2YibWBz8,🥇IBM Data Engineering Professional Certificate on Coursera ❌ Is it Worth it?,https://i.ytimg.com/vi/4RE2YibWBz8/hqdefault.jpg,5432,DecisionForest,17400,1403935
804,elLnrCPNDu8,❌Explain any Machine Learning Model with LIME ❌NLP Model Interpretability with LIME,https://i.ytimg.com/vi/elLnrCPNDu8/hqdefault.jpg,3596,DecisionForest,17400,1403935
805,L5aFf7V_jrg,OpenAI GPT-4 Model Architecture EXPOSED! (With Details),https://i.ytimg.com/vi/L5aFf7V_jrg/hqdefault.jpg,2124,DecisionForest,17400,1403935
806,gVtqdrfWZUw,Microsoft's Github Copilot X Is Here ❌ Thanks For Playing,https://i.ytimg.com/vi/gVtqdrfWZUw/hqdefault.jpg,1268,DecisionForest,17400,1403935
807,0VA9BGmjQCo,Data Science Changed 🤯 Here's What You NEED To Do,https://i.ytimg.com/vi/0VA9BGmjQCo/hqdefault.jpg,927,DecisionForest,17400,1403935
808,-T_8799tv_c,How To Get Ahead of 99% of Data Scientists (with ONE Skill),https://i.ytimg.com/vi/-T_8799tv_c/hqdefault.jpg,692,DecisionForest,17400,1403935
809,rG5xH24iJuI,Crypto and NFTs are a Gold Mine for Data Scientists,https://i.ytimg.com/vi/rG5xH24iJuI/hqdefault.jpg,584,DecisionForest,17400,1403935
810,d_1VvcbzkC0,Will Google’s Gemini Outperform OpenAI's GPT? 🧐,https://i.ytimg.com/vi/d_1VvcbzkC0/hqdefault.jpg,466,DecisionForest,17400,1403935
811,5Upa4qNzp1I,OpenAI ADMITS They Cannot Detect AI Written Text 😱,https://i.ytimg.com/vi/5Upa4qNzp1I/hqdefault.jpg,387,DecisionForest,17400,1403935
812,-gQwEiEyE90,🤯 Google I/O 2023 AI Highlights in 3 Minutes 🤖 All You NEED to Know,https://i.ytimg.com/vi/-gQwEiEyE90/hqdefault.jpg,330,DecisionForest,17400,1403935
813,w4MHF7UeUus,Voicebox: The Future of Generative AI for Speech 🎙️🤖,https://i.ytimg.com/vi/w4MHF7UeUus/hqdefault.jpg,279,DecisionForest,17400,1403935
814,rk8H7Wcjts0,Interview Rant from Experienced Data Scientist,https://i.ytimg.com/vi/rk8H7Wcjts0/hqdefault.jpg,249,DecisionForest,17400,1403935
815,_Bl-ciwEnQU,"How are the UK, EU and US Regulating AI 🧠  Current and Future Plans",https://i.ytimg.com/vi/_Bl-ciwEnQU/hqdefault.jpg,215,DecisionForest,17400,1403935
816,57XGiPgXmZM,Data Science Teams Need a Reality Check or They'll Get Laid Off,https://i.ytimg.com/vi/57XGiPgXmZM/hqdefault.jpg,187,DecisionForest,17400,1403935
817,5rNvXIryr9w,🚨 US AI Regulation 😱 Here's How Congress Could Regulate AI - Sam Altman,https://i.ytimg.com/vi/5rNvXIryr9w/hqdefault.jpg,154,DecisionForest,17400,1403935
818,PinDlvwQP60,Top 7 ChatGPT Hacks That Will Change Your Life as a Developer 💻💡,https://i.ytimg.com/vi/PinDlvwQP60/hqdefault.jpg,119,DecisionForest,17400,1403935
