,vidid,title,tmblink,views,channelName,avgViews/Video
1153,BxUKvMyu2oI,DIY Wind Turbine Tree Mount | Bushcraft Survival | Off Grid Camping Generator | USB Phone Charger,https://i.ytimg.com/vi/BxUKvMyu2oI/hqdefault.jpg,289,Pacific Sky Power,1881.5064935064936
1154,cFqdd7LwJ4U,Growing Dome Hexagonal Greenhouse Build | Prototype Passive Home | Sustainable Food Production,https://i.ytimg.com/vi/cFqdd7LwJ4U/hqdefault.jpg,219,Pacific Sky Power,1881.5064935064936
1155,6ZtRTa_RkAo,Airborne Wind Turbine testing Charger Wind Turbine Generator with Fin,https://i.ytimg.com/vi/6ZtRTa_RkAo/hqdefault.jpg,167,Pacific Sky Power,1881.5064935064936
1156,hlrRK1I8hFE,Travel Hawaii #shorts #windturbine  #generator,https://i.ytimg.com/vi/hlrRK1I8hFE/hqdefault.jpg,121,Pacific Sky Power,1881.5064935064936
1157,2UeuhAQ7jEU,Kayak Kiting Shilshoe Beach | Kite Loop Kiteboating | 1.8m Foil Kite - 15m Lines - 10 to 20 MPH Wind,https://i.ytimg.com/vi/2UeuhAQ7jEU/hqdefault.jpg,83,Pacific Sky Power,1881.5064935064936
1158,Qu_-oMVwE50,Bar Harbor ME Kitesailing - Chased off the Water,https://i.ytimg.com/vi/Qu_-oMVwE50/hqdefault.jpg,51,Pacific Sky Power,1881.5064935064936
1159,FuQfuTywQzo,Amazing! #shorts #offgrid  #charger,https://i.ytimg.com/vi/FuQfuTywQzo/hqdefault.jpg,6,Pacific Sky Power,1881.5064935064936
1160,Ir9AsWXYWQc,Don't take this when taking methylene blue!,https://i.ytimg.com/vi/Ir9AsWXYWQc/hqdefault.jpg,9781,Halifax Naturopathic Doctor,202.3095823095823
1161,aNyDinNEB_8,Which form of vitamin B3 is the best?,https://i.ytimg.com/vi/aNyDinNEB_8/hqdefault.jpg,509,Halifax Naturopathic Doctor,202.3095823095823
1162,h2X1SAd8a4w,"""Comprehensive Strategies for Complex Chronic Illness"" with Dr. Todd Maderis ND",https://i.ytimg.com/vi/h2X1SAd8a4w/hqdefault.jpg,273,Halifax Naturopathic Doctor,202.3095823095823
1163,wviMvGJa_wI,"""I took methylene blue and it did nothing""...why?",https://i.ytimg.com/vi/wviMvGJa_wI/hqdefault.jpg,159,Halifax Naturopathic Doctor,202.3095823095823
1164,zcnhHmYahnc,"Mold, MCAS and more with Dr. Lauren Tessier ND",https://i.ytimg.com/vi/zcnhHmYahnc/hqdefault.jpg,119,Halifax Naturopathic Doctor,202.3095823095823
1165,xhCebFl9zXA,Low dose immunotherapy:a case example from my practice,https://i.ytimg.com/vi/xhCebFl9zXA/hqdefault.jpg,99,Halifax Naturopathic Doctor,202.3095823095823
1166,et-OWRPkQpk,"Mold, Lymph and More with Bridgit Danner L.Ac",https://i.ytimg.com/vi/et-OWRPkQpk/hqdefault.jpg,86,Halifax Naturopathic Doctor,202.3095823095823
1167,rqz7_f6JoPQ,Biofilm on the tongue?,https://i.ytimg.com/vi/rqz7_f6JoPQ/hqdefault.jpg,76,Halifax Naturopathic Doctor,202.3095823095823
1168,DkUWLkhJNtE,Supplements that flare patients with mold illness?,https://i.ytimg.com/vi/DkUWLkhJNtE/hqdefault.jpg,70,Halifax Naturopathic Doctor,202.3095823095823
1169,Xu1IEiOGtAE,Can Borrelia be eradicated; is chelation dangerous?,https://i.ytimg.com/vi/Xu1IEiOGtAE/hqdefault.jpg,61,Halifax Naturopathic Doctor,202.3095823095823
1170,L9sZJXwA7TI,Does Low Dose Immunotherapy require a prescription?,https://i.ytimg.com/vi/L9sZJXwA7TI/hqdefault.jpg,54,Halifax Naturopathic Doctor,202.3095823095823
1171,_KMVcRup4Q4,"Melatonin: good, neutral or dangerous?",https://i.ytimg.com/vi/_KMVcRup4Q4/hqdefault.jpg,47,Halifax Naturopathic Doctor,202.3095823095823
1172,4_Vo5R5IZJk,SIBO was treated but still symptomatic?,https://i.ytimg.com/vi/4_Vo5R5IZJk/hqdefault.jpg,41,Halifax Naturopathic Doctor,202.3095823095823
1173,4n6ITy1HbVU,Best and worst herbs to treat yeast,https://i.ytimg.com/vi/4n6ITy1HbVU/hqdefault.jpg,37,Halifax Naturopathic Doctor,202.3095823095823
1174,I90SQ1BhdPM,Low stomach acid AND methyl sensitive?,https://i.ytimg.com/vi/I90SQ1BhdPM/hqdefault.jpg,32,Halifax Naturopathic Doctor,202.3095823095823
1175,G9Mdynx8lxg,Crucial test for specific chronic cases,https://i.ytimg.com/vi/G9Mdynx8lxg/hqdefault.jpg,27,Halifax Naturopathic Doctor,202.3095823095823
1176,hhigVMGghNA,A mandatory diet to treat yeast overgrowth?,https://i.ytimg.com/vi/hhigVMGghNA/hqdefault.jpg,22,Halifax Naturopathic Doctor,202.3095823095823
1177,H1UNFlX3xxE,How does lead get into the hair?,https://i.ytimg.com/vi/H1UNFlX3xxE/hqdefault.jpg,17,Halifax Naturopathic Doctor,202.3095823095823
1178,KOCRUNmjLrQ,Importance of optimal blood pressure,https://i.ytimg.com/vi/KOCRUNmjLrQ/hqdefault.jpg,12,Halifax Naturopathic Doctor,202.3095823095823
1179,1wIotOyKxAU,Using a therapeutic trial to assess for chronic infections,https://i.ytimg.com/vi/1wIotOyKxAU/hqdefault.jpg,4,Halifax Naturopathic Doctor,202.3095823095823
1180,VgRpkaRclA8,"Cyber Awareness Month - Uncle Sam Says ""Don't Pay The Ransom"" - Or Else!",https://i.ytimg.com/vi/VgRpkaRclA8/hqdefault.jpg,22172,Xact Cybersecurity,638.5335820895523
1181,Sa0zFV1yPBA,Uncovering The eBay of The Dark Web & How Hackers Use It To Make It Easier Than Ever To Attack You,https://i.ytimg.com/vi/Sa0zFV1yPBA/hqdefault.jpg,4490,Xact Cybersecurity,638.5335820895523
1182,tJVXl1at4i8,Universal Healthcare Systems Cyberattack Update [9/29/2020],https://i.ytimg.com/vi/tJVXl1at4i8/hqdefault.jpg,1054,Xact Cybersecurity,638.5335820895523
1183,H-LkrmYEq2g,Russian hackers leak stolen  employee data on the dark web,https://i.ytimg.com/vi/H-LkrmYEq2g/hqdefault.jpg,352,Xact Cybersecurity,638.5335820895523
1184,pYo8gL2GBoc,How do hackers get into your account?,https://i.ytimg.com/vi/pYo8gL2GBoc/hqdefault.jpg,209,Xact Cybersecurity,638.5335820895523
1185,5ltn5Mxhsv4,Biden Administration's Push for Stronger Cybersecurity Measures,https://i.ytimg.com/vi/5ltn5Mxhsv4/hqdefault.jpg,153,Xact Cybersecurity,638.5335820895523
1186,60SK1oAFLhQ,Zero Trust Cybersecurity: What it means?,https://i.ytimg.com/vi/60SK1oAFLhQ/hqdefault.jpg,121,Xact Cybersecurity,638.5335820895523
1187,i-FRp3DK2tM,A change to ransomware,https://i.ytimg.com/vi/i-FRp3DK2tM/hqdefault.jpg,94,Xact Cybersecurity,638.5335820895523
1188,qUDyWOKx8Vw,The Evolution of Ransomware Attacks,https://i.ytimg.com/vi/qUDyWOKx8Vw/hqdefault.jpg,79,Xact Cybersecurity,638.5335820895523
1189,uWjc70ruDfA,Deep Fake Technology Used for Business Hacking,https://i.ytimg.com/vi/uWjc70ruDfA/hqdefault.jpg,62,Xact Cybersecurity,638.5335820895523
1190,n3FVvwvMNbs,Quarterly cybersecurity reviews may not be enough!,https://i.ytimg.com/vi/n3FVvwvMNbs/hqdefault.jpg,52,Xact Cybersecurity,638.5335820895523
1191,uNlK2LgWDYo,hack-proof your healthcare facility from persistent cyber criminals,https://i.ytimg.com/vi/uNlK2LgWDYo/hqdefault.jpg,42,Xact Cybersecurity,638.5335820895523
1192,ldnU4RQpJ_A,Malicious Email and IP Addresses,https://i.ytimg.com/vi/ldnU4RQpJ_A/hqdefault.jpg,34,Xact Cybersecurity,638.5335820895523
1193,eCTKFTAAJSg,🚨 Cybersecurity Alert: Kansas Fails Cybersecurity Audit 🚨,https://i.ytimg.com/vi/eCTKFTAAJSg/hqdefault.jpg,28,Xact Cybersecurity,638.5335820895523
1194,ebb7dei5T68,Enhance Your Network Security with Effective Application Controls!,https://i.ytimg.com/vi/ebb7dei5T68/hqdefault.jpg,23,Xact Cybersecurity,638.5335820895523
1195,x45MiPsYy2A,"Security Squawk Live! - Ransomware, Cyber Attacks & How To Protect Your Business",https://i.ytimg.com/vi/x45MiPsYy2A/hqdefault.jpg,18,Xact Cybersecurity,638.5335820895523
1196,mmH2Hx1H1K4,What can an MSSP do for your business?,https://i.ytimg.com/vi/mmH2Hx1H1K4/hqdefault.jpg,11,Xact Cybersecurity,638.5335820895523
1197,JDE7j5kBgWk,Cracking the Code: Securing Cyber Insurance,https://i.ytimg.com/vi/JDE7j5kBgWk/hqdefault.jpg,6,Xact Cybersecurity,638.5335820895523
1198,jO8l1LIsQu0,Biden Administration's Push for Stronger Cybersecurity Measures,https://i.ytimg.com/vi/jO8l1LIsQu0/hqdefault.jpg,4,Xact Cybersecurity,638.5335820895523
1199,P5tStUhvyrE,Technical Threats to your business,https://i.ytimg.com/vi/P5tStUhvyrE/hqdefault.jpg,1,Xact Cybersecurity,638.5335820895523
1200,5kuHd7mBNuQ,"TYRO 129 running on 4S, 5S, 6S, and Crash (Build #5)",https://i.ytimg.com/vi/5kuHd7mBNuQ/hqdefault.jpg,13430,Gboni FPV,2316.892156862745
1201,MYsbskhberw,DJI Air Unit Vs Caddx Vista / Two Antennas better than One ???,https://i.ytimg.com/vi/MYsbskhberw/hqdefault.jpg,8121,Gboni FPV,2316.892156862745
1202,K8zqrszmL4k,Toroidal 5inch Prop flight test,https://i.ytimg.com/vi/K8zqrszmL4k/hqdefault.jpg,6080,Gboni FPV,2316.892156862745
1203,EiAyPolLC_U,ExpressLRS : PP Nano mini test range on 5 inch drone,https://i.ytimg.com/vi/EiAyPolLC_U/hqdefault.jpg,4150,Gboni FPV,2316.892156862745
1204,3yh4ZJZJr7E,TBS MAMBO - GIMBALS CALIBRATION,https://i.ytimg.com/vi/3yh4ZJZJr7E/hqdefault.jpg,3695,Gboni FPV,2316.892156862745
1205,DCI1OeLFWUo,"My Most Expensive 5"" Drone Build",https://i.ytimg.com/vi/DCI1OeLFWUo/hqdefault.jpg,2906,Gboni FPV,2316.892156862745
1206,aBlCbbGIpxY,CADDX VISTA Auto Temp Control Setup,https://i.ytimg.com/vi/aBlCbbGIpxY/hqdefault.jpg,2447,Gboni FPV,2316.892156862745
1207,vpngSW75Vrk,"RUSHFPV Mostt Powerfull VIX-MAX SOLO Review, Setup & Flight Test",https://i.ytimg.com/vi/vpngSW75Vrk/hqdefault.jpg,2052,Gboni FPV,2316.892156862745
1208,hhoebDu3xI4,DJI Goggle 2 Backward Compatibility Penetration test,https://i.ytimg.com/vi/hhoebDu3xI4/hqdefault.jpg,1431,Gboni FPV,2316.892156862745
1209,_4BYSdhuVUI,TYRO 129 Evening Flight,https://i.ytimg.com/vi/_4BYSdhuVUI/hqdefault.jpg,1224,Gboni FPV,2316.892156862745
1210,Ou5-UlnPrVM,AOS 5.5 V2 Frame Build Guide,https://i.ytimg.com/vi/Ou5-UlnPrVM/hqdefault.jpg,1133,Gboni FPV,2316.892156862745
1211,GtUt7iebnKo,KIss Ultra V2 Configurator Setup,https://i.ytimg.com/vi/GtUt7iebnKo/hqdefault.jpg,908,Gboni FPV,2316.892156862745
1212,Fxmfvk-QFGc,AIKON GeeK-35CF: My Response to the DJI AVATA,https://i.ytimg.com/vi/Fxmfvk-QFGc/hqdefault.jpg,828,Gboni FPV,2316.892156862745
1213,eJNXfr9wevU,Orqa FPV.One Pilot FOV Doesn't Matter,https://i.ytimg.com/vi/eJNXfr9wevU/hqdefault.jpg,762,Gboni FPV,2316.892156862745
1214,Bgfeq2dv1L0,"FlyfishRC Osprey Antenna "" are  they any good""",https://i.ytimg.com/vi/Bgfeq2dv1L0/hqdefault.jpg,504,Gboni FPV,2316.892156862745
1215,yvcRlL6Daag,Blheli _32.8 any Better than Previous Version,https://i.ytimg.com/vi/yvcRlL6Daag/hqdefault.jpg,427,Gboni FPV,2316.892156862745
1216,34tiUZ0AjTI,FPVCycle 21mm freestyle Motor M3/M5 Prop shaft,https://i.ytimg.com/vi/34tiUZ0AjTI/hqdefault.jpg,332,Gboni FPV,2316.892156862745
1217,OXiSA1OEX7k,100Mhz 5inch Frame,https://i.ytimg.com/vi/OXiSA1OEX7k/hqdefault.jpg,206,Gboni FPV,2316.892156862745
1218,krXRajl3VPs,I run a 4 and 3 Blade Prop on my X8 Freestyle Kwad,https://i.ytimg.com/vi/krXRajl3VPs/hqdefault.jpg,140,Gboni FPV,2316.892156862745
1219,8I9QZdwthHc,A Normal Day For FPV Freestyle Pilot,https://i.ytimg.com/vi/8I9QZdwthHc/hqdefault.jpg,93,Gboni FPV,2316.892156862745
1220,FuKKpd7kxGE,Freemometer: Ikea Dekad + Arduino,https://i.ytimg.com/vi/FuKKpd7kxGE/hqdefault.jpg,44065,Joe Freeman,543.1342281879195
1221,flK6AjBSasM,Multi-node Kubernetes with KIND and Docker Desktop,https://i.ytimg.com/vi/flK6AjBSasM/hqdefault.jpg,2011,Joe Freeman,543.1342281879195
1222,xOUGsYcPwQI,AWS IoT - An overview of the EduKit m5stack Blinky sample that integrates with AWS IoT,https://i.ytimg.com/vi/xOUGsYcPwQI/hqdefault.jpg,676,Joe Freeman,543.1342281879195
1223,JUV7G0l7t6c,Kubernetes Dashboard with multi-node Kubernetes on a local machine.,https://i.ytimg.com/vi/JUV7G0l7t6c/hqdefault.jpg,345,Joe Freeman,543.1342281879195
1224,yad6tOfkejU,Protect Customers and their data with Tokenization,https://i.ytimg.com/vi/yad6tOfkejU/hqdefault.jpg,261,Joe Freeman,543.1342281879195
1225,qLfiqOiEKPY,Scripted Install of Amazon Voice Services (Alexa) on Raspberry Pi w/ USB Mic and built in Audio,https://i.ytimg.com/vi/qLfiqOiEKPY/hqdefault.jpg,154,Joe Freeman,543.1342281879195
1226,F4jltHjwWhU,Schema on Write - Consumer Driven Schema,https://i.ytimg.com/vi/F4jltHjwWhU/hqdefault.jpg,103,Joe Freeman,543.1342281879195
1227,jKgGh5a5gFA,Network Intrusion Python Time Window Intro,https://i.ytimg.com/vi/jKgGh5a5gFA/hqdefault.jpg,67,Joe Freeman,543.1342281879195
1228,RyTT3Yie0sA,I wish I knew this and that,https://i.ytimg.com/vi/RyTT3Yie0sA/hqdefault.jpg,55,Joe Freeman,543.1342281879195
1229,I2wLiyWg7NY,The Adafruit CircuitPython drivers auto replicates the REPL to the first display you enable Try #2,https://i.ytimg.com/vi/I2wLiyWg7NY/hqdefault.jpg,45,Joe Freeman,543.1342281879195
1230,MXOnKxgLj5Q,Acceptance Criteria The True Definition of Done,https://i.ytimg.com/vi/MXOnKxgLj5Q/hqdefault.jpg,39,Joe Freeman,543.1342281879195
1231,Le0Ztm0HpiY,Freemometer V2 - Hacking the IKEA DEKAD into a notification device with a Pico and MicroPython,https://i.ytimg.com/vi/Le0Ztm0HpiY/hqdefault.jpg,34,Joe Freeman,543.1342281879195
1232,52Deq7sOdgs,HTTP controlled LEDs and Relays with MicroPython and an ESP8266,https://i.ytimg.com/vi/52Deq7sOdgs/hqdefault.jpg,29,Joe Freeman,543.1342281879195
1233,5iNa6ob-ZW8,Business Rules - Defined as State based or Transition based?,https://i.ytimg.com/vi/5iNa6ob-ZW8/hqdefault.jpg,24,Joe Freeman,543.1342281879195
1234,OOxFmFeTIms,Using JQuery UI Sliders enrich IoT device generated Test Pages,https://i.ytimg.com/vi/OOxFmFeTIms/hqdefault.jpg,21,Joe Freeman,543.1342281879195
1235,L_sR8MCBVQM,What are we running and how do we know it  - APIs Pt 1,https://i.ytimg.com/vi/L_sR8MCBVQM/hqdefault.jpg,19,Joe Freeman,543.1342281879195
1236,TfCgn6Z7FXE,Intermediaries Direct vs SOA vs Gateways - A greatest strength is a greatest weakness,https://i.ytimg.com/vi/TfCgn6Z7FXE/hqdefault.jpg,16,Joe Freeman,543.1342281879195
1237,Pbk7rm4vJPg,A phone number is more than just data,https://i.ytimg.com/vi/Pbk7rm4vJPg/hqdefault.jpg,12,Joe Freeman,543.1342281879195
1238,npcuWeKnkj0,Recognizing Bug-4-Bug Compatibility,https://i.ytimg.com/vi/npcuWeKnkj0/hqdefault.jpg,10,Joe Freeman,543.1342281879195
1239,fcaM4PXg_34,Compressing IP Addresses for the Nokia 5110 LCD,https://i.ytimg.com/vi/fcaM4PXg_34/hqdefault.jpg,5,Joe Freeman,543.1342281879195
1240,90QCw2xh-IU,AM Transmitter from Junk Parts - Now with 100% more Schematic!,https://i.ytimg.com/vi/90QCw2xh-IU/hqdefault.jpg,8888,Eclec-Tronics,608.8
1241,eI9-m6NqBU4,Philco 71B Part 1: Inspection,https://i.ytimg.com/vi/eI9-m6NqBU4/hqdefault.jpg,2588,Eclec-Tronics,608.8
1242,x7qyO5VTI5Q,Philco 71B Part 2: Repair and testing,https://i.ytimg.com/vi/x7qyO5VTI5Q/hqdefault.jpg,1671,Eclec-Tronics,608.8
1243,PzA62ZkDyps,Motorola VT-71 Repair Part 1 - Bad CRTs?,https://i.ytimg.com/vi/PzA62ZkDyps/hqdefault.jpg,822,Eclec-Tronics,608.8
1244,ufZFRwVqakQ,Cleaning up a Precision Tube Tester !,https://i.ytimg.com/vi/ufZFRwVqakQ/hqdefault.jpg,636,Eclec-Tronics,608.8
1245,vGQYY71aeX4,Philco Jr. (Model 80) Rebuild Part 3- Resistor Replacement and Reception Test,https://i.ytimg.com/vi/vGQYY71aeX4/hqdefault.jpg,443,Eclec-Tronics,608.8
1246,HWRXX7O3Hc8,"Swapmeet Finds and other Junk - August, 2023",https://i.ytimg.com/vi/HWRXX7O3Hc8/hqdefault.jpg,300,Eclec-Tronics,608.8
1247,aq0Y4CPygEI,Sheffield 40b Slow-Mo HD,https://i.ytimg.com/vi/aq0Y4CPygEI/hqdefault.jpg,249,Eclec-Tronics,608.8
1248,w_-P7gydWxI,Completely Discrete (component) Nixie Clock,https://i.ytimg.com/vi/w_-P7gydWxI/hqdefault.jpg,191,Eclec-Tronics,608.8
1249,WBSM9Qk_Kpc,B&K (Dynascan) Model 1076 Television Analyst Part 1 - A Look Inside,https://i.ytimg.com/vi/WBSM9Qk_Kpc/hqdefault.jpg,175,Eclec-Tronics,608.8
1250,clKn5OKF4HA,RCA 6-XD-5 Repair Part 1,https://i.ytimg.com/vi/clKn5OKF4HA/hqdefault.jpg,153,Eclec-Tronics,608.8
1251,6SW3yvNhy8g,Zenith L505 Repair - Part 2,https://i.ytimg.com/vi/6SW3yvNhy8g/hqdefault.jpg,118,Eclec-Tronics,608.8
1252,AlNu1chIi_c,Grunow 1091 Super Teledial Preview,https://i.ytimg.com/vi/AlNu1chIi_c/hqdefault.jpg,92,Eclec-Tronics,608.8
1253,CCRRJiKx1pc,Shop Update: Building a better Wall,https://i.ytimg.com/vi/CCRRJiKx1pc/hqdefault.jpg,89,Eclec-Tronics,608.8
1254,g35v7Zey4MQ,Channel Update - I Moved!,https://i.ytimg.com/vi/g35v7Zey4MQ/hqdefault.jpg,82,Eclec-Tronics,608.8
1255,w6dwmilVFug,Airline AA5 Part 2: IF Repair,https://i.ytimg.com/vi/w6dwmilVFug/hqdefault.jpg,66,Eclec-Tronics,608.8
1256,c67xj5ZzbkY,GE 14T012 Part 3: Cabinet reassembly!,https://i.ytimg.com/vi/c67xj5ZzbkY/hqdefault.jpg,58,Eclec-Tronics,608.8
1257,FzboXsKiAhU,Hoffman Radio/ Phono Part 1: Disassembly,https://i.ytimg.com/vi/FzboXsKiAhU/hqdefault.jpg,45,Eclec-Tronics,608.8
1258,YsWX5RLLXFo,Airline AA5 Part 3: Cabinet Repair,https://i.ytimg.com/vi/YsWX5RLLXFo/hqdefault.jpg,28,Eclec-Tronics,608.8
1259,_J-vqBQeSOw,Car Run 1,https://i.ytimg.com/vi/_J-vqBQeSOw/hqdefault.jpg,14,Eclec-Tronics,608.8
1260,1bBrPAe9biU,Samsung S23 Plus: Insane Upgrade!,https://i.ytimg.com/vi/1bBrPAe9biU/hqdefault.jpg,18747,Bruce Johnson,3301.6
1261,ALQIva9LjCM,Tab S7 Plus: Unboxing Review,https://i.ytimg.com/vi/ALQIva9LjCM/hqdefault.jpg,13976,Bruce Johnson,3301.6
1262,OfRGKINRHs4,Kamvas 22 Plus - An Honest Review,https://i.ytimg.com/vi/OfRGKINRHs4/hqdefault.jpg,11637,Bruce Johnson,3301.6
1263,lqGcVTvVQ_0,Wacom Cintiq 22 - Entry Level Powerhouse,https://i.ytimg.com/vi/lqGcVTvVQ_0/hqdefault.jpg,5545,Bruce Johnson,3301.6
1264,ClgBEHuNtT4,Samsung Galaxy S20 Plus - Unboxing,https://i.ytimg.com/vi/ClgBEHuNtT4/hqdefault.jpg,4751,Bruce Johnson,3301.6
1265,z4JelKzBB9U,Asus Proart Pa278cv - Unboxing And Review,https://i.ytimg.com/vi/z4JelKzBB9U/hqdefault.jpg,3515,Bruce Johnson,3301.6
1266,8y0ZnYtPZa0,Sony Xm4 Headphones: Good In 2023?,https://i.ytimg.com/vi/8y0ZnYtPZa0/hqdefault.jpg,2735,Bruce Johnson,3301.6
1267,uYutf-XleL8,Get Fit With The Galaxy Active 2,https://i.ytimg.com/vi/uYutf-XleL8/hqdefault.jpg,2151,Bruce Johnson,3301.6
1268,JgS8jh08QHs,What's going on here? #shorts #youtubeshorts #viralvideo #viral #funnyvideo,https://i.ytimg.com/vi/JgS8jh08QHs/hqdefault.jpg,2087,Bruce Johnson,3301.6
1269,1jndo_dAHb0,Galaxy Buds Live: The Ultimate Audio Experience,https://i.ytimg.com/vi/1jndo_dAHb0/hqdefault.jpg,1711,Bruce Johnson,3301.6
1270,h0LWH26swE4,Creeping on Mum #scarepranks #youtubeshorts #shorts #viralvideo #pranks,https://i.ytimg.com/vi/h0LWH26swE4/hqdefault.jpg,1709,Bruce Johnson,3301.6
1271,Btuvh07orG4,Hello 👋 #cats #youtubeshorts #catlover #catsofyoutube #viralvideos #viralcatshorts #subscribe,https://i.ytimg.com/vi/Btuvh07orG4/hqdefault.jpg,1449,Bruce Johnson,3301.6
1272,H0Vnh5JnVHI,Cat farts in my face! #catsofyoutube #funnyvideo #shorts #youtubeshorts #youtubeusers,https://i.ytimg.com/vi/H0Vnh5JnVHI/hqdefault.jpg,1368,Bruce Johnson,3301.6
1273,faZMjnanBDo,Amazon Echo 4th Generation: Superb Sound Experience,https://i.ytimg.com/vi/faZMjnanBDo/hqdefault.jpg,1006,Bruce Johnson,3301.6
1274,9PSR_LNIu6E,Tile Stickers: An Easy Way To Renew Boring Tiles,https://i.ytimg.com/vi/9PSR_LNIu6E/hqdefault.jpg,694,Bruce Johnson,3301.6
1275,wN3mHRadsuI,Dji Action 3 - Unboxing & Hands On Review,https://i.ytimg.com/vi/wN3mHRadsuI/hqdefault.jpg,628,Bruce Johnson,3301.6
1276,c1LL4n-4KEE,Setting Up Your Very Own Shark Hoover!,https://i.ytimg.com/vi/c1LL4n-4KEE/hqdefault.jpg,563,Bruce Johnson,3301.6
1277,a3YjkL1qMIs,Granny Was Not Happy: So I turned Up With Cake!,https://i.ytimg.com/vi/a3YjkL1qMIs/hqdefault.jpg,357,Bruce Johnson,3301.6
1278,4x3youGulZ0,Painting A Pair Of Wings,https://i.ytimg.com/vi/4x3youGulZ0/hqdefault.jpg,233,Bruce Johnson,3301.6
1279,U4UycYXHbi0,How-to Install Window Nets To Keep Bugs Out,https://i.ytimg.com/vi/U4UycYXHbi0/hqdefault.jpg,103,Bruce Johnson,3301.6
1280,biiwfJHZv98,how to insert sim and sd in blackview phone,https://i.ytimg.com/vi/biiwfJHZv98/hqdefault.jpg,31624,Hyping Tech,369.97292418772565
1281,vzYMLX8xvzw,Hollyland lark 150 mic error not pairing - don't buy Hollyland Lark wireless mics,https://i.ytimg.com/vi/vzYMLX8xvzw/hqdefault.jpg,1483,Hyping Tech,369.97292418772565
1282,o1zJQABHTGQ,Lidl desk fan review,https://i.ytimg.com/vi/o1zJQABHTGQ/hqdefault.jpg,748,Hyping Tech,369.97292418772565
1283,E-fSfYdMFQ0,How to make your 250D into a live streaming camera,https://i.ytimg.com/vi/E-fSfYdMFQ0/hqdefault.jpg,437,Hyping Tech,369.97292418772565
1284,l5JcDaY1XTI,Butterproof,https://i.ytimg.com/vi/l5JcDaY1XTI/hqdefault.jpg,252,Hyping Tech,369.97292418772565
1285,JF5Qpn4g4_8,Playing mario,https://i.ytimg.com/vi/JF5Qpn4g4_8/hqdefault.jpg,143,Hyping Tech,369.97292418772565
1286,lU1XWHe1wOg,blind test headphones,https://i.ytimg.com/vi/lU1XWHe1wOg/hqdefault.jpg,95,Hyping Tech,369.97292418772565
1287,9EfoZ2T0jSs,Tesla Price Hikes and Best Handheld Gaming Devices,https://i.ytimg.com/vi/9EfoZ2T0jSs/hqdefault.jpg,58,Hyping Tech,369.97292418772565
1288,AzBtyEjWeyM,Bendeo veno,https://i.ytimg.com/vi/AzBtyEjWeyM/hqdefault.jpg,39,Hyping Tech,369.97292418772565
1289,7qUQ9NcmYuY,MOST Popular Vegetables Snacks? - Lets try some,https://i.ytimg.com/vi/7qUQ9NcmYuY/hqdefault.jpg,28,Hyping Tech,369.97292418772565
1290,PEeAn0zAteU,Chess.com,https://i.ytimg.com/vi/PEeAn0zAteU/hqdefault.jpg,21,Hyping Tech,369.97292418772565
1291,s2JQqpFmHac,Fidget Toys and Sensory Items - HypingTech.com Podcast 001,https://i.ytimg.com/vi/s2JQqpFmHac/hqdefault.jpg,17,Hyping Tech,369.97292418772565
1292,zuJXB0kQvAY,Fancy Flute Glasses from Poundland and Morissons,https://i.ytimg.com/vi/zuJXB0kQvAY/hqdefault.jpg,14,Hyping Tech,369.97292418772565
1293,Q_Syx-rC8pA,Google sent your private Photos videos to strangers,https://i.ytimg.com/vi/Q_Syx-rC8pA/hqdefault.jpg,12,Hyping Tech,369.97292418772565
1294,nG7EYifJGCU,Music face mask do you need it? Quick review,https://i.ytimg.com/vi/nG7EYifJGCU/hqdefault.jpg,10,Hyping Tech,369.97292418772565
1295,Hwv03sMqTOQ,Samsung Galaxy destruction videos Reactions,https://i.ytimg.com/vi/Hwv03sMqTOQ/hqdefault.jpg,9,Hyping Tech,369.97292418772565
1296,vUAG4vEup0g,Tiktok Quiz q7,https://i.ytimg.com/vi/vUAG4vEup0g/hqdefault.jpg,7,Hyping Tech,369.97292418772565
1297,M9N1AswUcOA,Do you need to get Microsoft office,https://i.ytimg.com/vi/M9N1AswUcOA/hqdefault.jpg,6,Hyping Tech,369.97292418772565
1298,qKLKOnGnPMU,Power your camera for hours Canon Powershot camera,https://i.ytimg.com/vi/qKLKOnGnPMU/hqdefault.jpg,4,Hyping Tech,369.97292418772565
1299,xiqP1gp38uQ,andoer rechargable light,https://i.ytimg.com/vi/xiqP1gp38uQ/hqdefault.jpg,1,Hyping Tech,369.97292418772565
1300,nlaQ28E31aE,Deep Ripping Demo Day - Ouyen 2019,https://i.ytimg.com/vi/nlaQ28E31aE/hqdefault.jpg,31244,Mallee Sustainable Farming,685.6433566433567
1301,ePZjSPCixIw,Deep Ripping Machines in Action - Ouyen 2019,https://i.ytimg.com/vi/ePZjSPCixIw/hqdefault.jpg,3732,Mallee Sustainable Farming,685.6433566433567
1302,LYnEk5wBjww,Deep Ripping SA Mallee Trial Summary 2021 | Mallee Sustainable Farming & SA Grain Industry Trust,https://i.ytimg.com/vi/LYnEk5wBjww/hqdefault.jpg,615,Mallee Sustainable Farming,685.6433566433567
1303,TuI1Y_d1bl4,"Mallee Farmer Case Study: Darryl Summerton, Pinnaroo SA (September 2020)",https://i.ytimg.com/vi/TuI1Y_d1bl4/hqdefault.jpg,387,Mallee Sustainable Farming,685.6433566433567
